,user_id,settings,following
1617,0NXUcMpZpsdI1bKQpQAhZb7OQcq1,,['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
1618,0OGRyZHxwIO8Yz94HtDoNAYohpC2,,"['SsNmyTqUyphvvhKZjspUFpIp4I03', 'vLLH5Wuu5BYrny2GFp46KIkNTJF3']"
1619,0OLT1BmbtwchQp411zmDfFhKi2s1,,['y9nIzlYr1dgp7kSUld4mcnAFXpW2']
1620,0Oa6hZHkbMfCTtctxEa0CEgEi413,,['lUU1JuT8txaJZJkahPVG70IajXQ2']
1621,0OgRUzX7ihMF6LpdDNBwBQl51Pm1,,['ZYhnaHEc1eUDWzec1kxJQpkW55A3']
1622,0P0BrAa5A9XQe1oKHeERZgtmzfG3,,"['1FTg6Uv1jRP43ZXwF2ekjEFb9tp1', 'CNho9iIeceTRrCP3syI4FRqQ9Au2', 'JDbeQwzjdiQ9un6prsM6UiKFyMr1', 'aJ07soz4WHfMW3DmyLzIq5NuWiG2', 'ejjYCao8uuPxeT4540QrO37UNwg2', 'hqZioqxWMCZxUCrPfUwB5O2NEuk2', 'pSVtaHxw94VG73iOxU46a1rH6Me2', 'zSC81msU4YXIBxUoEk3YdC1ADRA3']"
1623,0P5g5syekLb5nm4Q7yRPQVBZWzk1,{'understoodLanguages': ['en-GB']},['PDQh7gPWAGU2HCP8J1j0vit9dI83']
1624,0P5xZi1WRFaeItUw7hFOtG2feAi1,,
1625,0P71guSsKqNrmRVIDvlHrd3cUpw1,{'understoodLanguages': ['en-GB']},['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
1626,0P9H1Hkub1YJgzQaAuXUvmMhD5w2,,"['6exBGBO5MlSc3sAGFNyiRFS3R483', 'SuS0ht3ZlpdXPrZvVZbuPSbljhx1', 'ZYcmMwLTwbXP8gfDYpyGSmBIYY82']"
1627,0PEPyx8qx6Q0gfTSJFlG035AJZz1,,['mzO18O4Hr3Pa8ghG5av3h5wrSaM2']
1628,0Q3wcWGBOHN2CP7OrgbRFqz6dnS2,,['vLLH5Wuu5BYrny2GFp46KIkNTJF3']
1629,0Q5akX3YPwNEBnqu7OHMD5HSMko2,,['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1630,0QSSsE5BAuVTuABEbBIW8xTK5Mh2,{'understoodLanguages': ['en-GB']},['rwJymJYnH4OrTs8VZqOpOK3P46D2']
1631,0QbPrxs9khYYxBFWgHaB1ljvYL62,,"['CKD1l6GnE8eLW8HtAm0UVxTN6DB2', 'emvfp9uUR4N0NIlHTe7DYjtrskJ2']"
1632,0QedBQQWBrPJY7wMLWWFKgiqQtU2,,"['0CFMZYjqlQQx2hArmZEl30QewT52', 'FwHWtOlJs4UizSVVdE1qe79188y1', 'WDUGEnDDSceQ3bcPrVihiowPDnt1', 'kLOmGkEpYdTzwcal1N2U6e9roa33', 'ni0mL9kglpP7PVtHZ4dGg0v2LXy2']"
1633,0QfaFRsC4hfMsJf08YQF2MniqZt2,,['h1JAkq9CNHdfG7eFOGoed86JvIx1']
1634,0QoF2KXHzQej2FFbA3wuX7lxpnK2,,['wY9bTLLPlsN94dRsUcj8qdkvAEC3']
1635,0R20Rz3tzSUiyHg7lbZdCX7IQPb2,{'understoodLanguages': ['en-GB']},['2eGWZRrSObcNDJUiVqx3dqfRYiq1']
1636,0R3dIEPS4sOMMIrqsOLBIw3hh7I2,{'understoodLanguages': ['en-GB']},['pcxjmkpIKIQsju6apsj53FnuZZq1']
1637,0RSAggAIdhfYpxUll6ZZ7f4WKRK2,{'understoodLanguages': ['en-GB']},['zT0PNYGjxyY4SNLmkg5UugfMYdj2']
1638,0RdNzvlZvcQ9Yb3Yatac95kkX2h1,,"['ArmKW6mOAgYPIpXUV4KsbuIok6H3', 'h1JAkq9CNHdfG7eFOGoed86JvIx1']"
1639,0Reboldk76SpS5WgAMgxcWXSbkf2,{'understoodLanguages': ['en-GB']},
1640,0RgS3Gtq0HOmn2yaOUAr4o6EBXG2,,
1641,0RvJ4ItzeQMhsEzypsYsHreoK7Q2,{'understoodLanguages': ['en-GB']},
1642,0SLmgVN7DbQAGS1J4gPeJXTYwp93,{'understoodLanguages': ['en-GB']},
1643,0SZykA22YCY4RFFZWll1WnqfJNF3,,['PDQh7gPWAGU2HCP8J1j0vit9dI83']
1644,0Sw0r8gomSXUVsjVurofCAdoM2d2,{'understoodLanguages': ['en-GB']},['3tkxAy8zfCcNLZrVBCYNx8CUfNf1']
1645,0Sw46XtMaugWp4PQQsaPi91YEu02,,['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1646,0TEb7QxHYbaHLXFzMkEAOIf2O5I3,{'understoodLanguages': ['en-GB']},['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1647,0TJJ9V4JHnNHQ5GVurmA5BdgDIs2,,['L1n26lPEjWeL1erHyUxrSKy4sRj1']
1648,0TkLBg6LP1QrVOIkc9kFSVjt7WI2,,['KEVXF8FQqZWtkaGVaeVNAKG3fNy1']
1649,0TzUBeifpzgbpeJFEoU8pVV9LR42,,['T36zRhUOiHMpdheQeaQQEaHxh2e2']
1650,0UFyPkify2gHgficH3LSdcqPl353,,['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1651,0Uhp7fKTylWVqTFOOXoE6m47Jyo1,{'understoodLanguages': ['en-GB']},['KzmBA5icWIZVTx5shyWFeVh8xcO2']
1652,0V5OzGdunDgQWX8JIRBiXB36kiV2,,"['1FTg6Uv1jRP43ZXwF2ekjEFb9tp1', 'bRys8u5gYobgCFE5ggVyfIea8ar2']"
1653,0V8t3LnxNDOV6BoJQW09kAHMMNZ2,{'understoodLanguages': ['en-GB']},"['6yOtX2ZUUldzZ8X7dtQsSH4ltzG2', '7HUYVk3hYNPhpblSCeIvz7CSSHE3']"
1654,0V9ETZBPzPhVtZTipeqRwbcXLvg1,{'understoodLanguages': ['en-GB']},"['5e3P2UZ8QoaPG692xIAQKbUhWDe2', 'ic0PyET1zxUAzZ8cXp9ki98kCMg2']"
1655,0VFdvdHQJXPQkNTGZaZfdctlsbp1,,['6vJ4ec2M6nNuT7SHdBtQBcs5yur1']
1656,0VImpwZ9SCeqUm0orwnVCtOtSaV2,"{'understoodLanguages': [‘en-GB’, ‘es-ES’]}",['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
1657,0VeJy7BXKIYhy9gJeqY1vipvNSA3,,"['6KSIY4sxG2RrppnNyC6O2td4eSL2', 'JOMXZ2LMVsVNnamXXWxdinphqMM2', 'Zhii56TioJYX7fxIUfbuz3p95IC2', 'jyeMT8HRetSG7hm1szqXaDmWqe83']"
1658,0VhYqAb3aPcASaoFTbXF1SwDU9i2,{'understoodLanguages': ['en-GB']},['15vH44ibtOWyAgjWwcyIXG5eKZp1']
1659,0Vold6P8vGNiIhzPEvoFxDuwExv1,{'understoodLanguages': ['en-GB']},
1660,0Vy0ZvYTDacKCTAGAL7ifkSLVl42,,
1661,0W3gYkCrjPhwBonMNSBROHY1aIv1,{'understoodLanguages': ['en-GB']},
1662,0WCW1aX0qNW4OLwqFSYm6f2Kclp2,,
1663,0WChVnfCkcN4QDTQQCmsGgf7lq23,{'understoodLanguages': ['en-GB']},
1664,0WF0C7QMBXNm3hUtJbClZUTqiZz2,{'understoodLanguages': ['en-GB']},
1665,0WHKQ2tSMIVS7oSFcRDHd4mjB2y1,,"['czOmy6Bui6Ze51cvwxdMgX9Ju4z2', 'lv6Rz6NQdxTdrH6ijxHImnoo35w2', 'zyuFBd0gVcVHo2VPdYaPFNFkfA63']"
1666,0WIIN3M2xCOPPDa6DUFAvHlI5vA3,,"['8kzkltG3jxPqlT41s2enWq130p93', 'DZtgm5n1ecZoYJnVFmpqiCwbz7E2', 'JbEjr8THdLe9iHayUepbxA5BMT83', 'p8qm2POj3BR1UMBWwFLAMjC6TOj1']"
1667,0WiJ1e6lbDgNOArfVW80c3YLxA43,{'understoodLanguages': ['en-GB']},"['CwszCoxuJ7QuAGbRuLNxaKf6kDR2', 'DXJrNRMnfkXSrxlZoU1lhMwjK7i1', 'oBSoqTTLG8MbA3nK8Cf6zEf3h7D3']"
1668,0WyIDkAU5LVpi5xAmm0kADEEErH3,{'understoodLanguages': ['en-GB']},"['oEOpxjFsrCPziA0mdFfCQI11feB3', 'rMHBIAv47IUU1pwEHGu9dFtOY693', 'tN9SjJcbfTMyCSbCvv8PD4V5Cqt2', 'vG1nF2Wyt5eWHhSR7S5clFAQrK73', 'veuNINArz5eV9cKBoUHLlA6WwcG3', 'vxApFAJ3QiSPlEcxqNBDzY1gRqr1', 'wcKbW9GVkDcpr6gMKnm4bs0Z2Ws1', 'wjjHqfYvA8Te7IX5t82TXDkyE4J3', 'xGLEeWhMoJfHSWcedCDuJazFmqh2', 'xwl3vS3yIZPOJKPkCAG3rGHmB4a2', 'z96mq2KxAGNLPUHwaolFAay0NK72']"
1669,0XC3FsohUBcXjMjD76t8CbPd6kz2,,['VRHalt3cMPXmGZzqj9rgyIwkK9j1']
1670,0XE0jVVGksYlpokZS4Vr8F25EaR2,{'understoodLanguages': ['en-GB']},['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
1671,0XQSbb9sSCdtrEpg3p8PmolKfcu2,{'understoodLanguages': ['en-GB']},['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1672,0XmYb1l0T2QDlepNZSQXP8M5k3g1,,"['s3a1yoxHeNhakBJyf9P3z7iezZf1', 'y4jXJUO39JWZqfqIxG11Jtp2fEi2']"
1673,0XrdMkof1oUQruYlMLmPZQQltuw1,,['0j8tY8iQXJX1b3lbBmwWbxB2jxg2']
1674,0Y73ENCQS2dm2UDMJArlARXf5ID3,,"['eSdvGntaq6f3chy5YMnuI4NA6eW2', 'p30kYrG8haTijYnd41qbtyUEVF52']"
1675,0YDIE0YrGCUFOWpW3Hh68h8is823,,"['BKvJYoZdSLMkCi9Vd4FkC6sQTkA3', 'Dyg7o5mbHJWBDkqR0vVa8CHRyGk1', 'UacPnZh4YFRPZAXYCGeiI6OQ8102', 'rIWlbayNfcdoezS9bY6Bk3yOoNQ2']"
1676,0YDap4A1erbLfSc03Fns4ag4n4h1,,['XtPyn1rCOjWPDcyOVZ6aJpVZu4D2']
1677,0YFcd37WRegck4WDbirQiNbM1sr1,{'understoodLanguages': ['en-GB']},"['0aHx0BbgxhYjHUB1twWBMae3fY32', '9OeQhgzpjePtI0ZkmmPjRDehUul2', 'QLors5tveQd7NqoYAESTZazWBax2', 'hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']"
1678,0YLOMvj9OzY9qWREvHCSZwXy5Zx1,,['t2w3yQD5sUSRlW8Qe4X2D1fdCCI2']
1679,0YRs8BsTDJNSdQxqDAdDIgxxL2z2,{'understoodLanguages': ['en-GB']},['lCAbboAIF9Q1tjeNUU9xXnkS4DR2']
1680,0Z0qYPiU4GP07ggjfH3ewx0sH9I3,{'understoodLanguages': ['en-GB']},"['2MVDQqgqqAelX7bq4Qd9yfXxs7m1', '2RUdA6VQtHZDB8yY26xOYWLMSMw2', '3m7h0847oQfULebEPOD4oRHTaAf2', '4Mf5huVkTufLonwlEvfGGShuyUJ2', '6W8iV9wyCWP9EqLxhLaIxYqDw7T2', '9m1wZp9VAaMNgIBLXCt3ZIgW5Pj1', 'ARRDN31Wq7Pl2nrfejmPOqU9U6I3', 'GGSOO7K7e6czaMOwQyPAnT7d1KK2', 'ISNDtb2DB2eTyhJRq6vxhiG3O4y2', 'IaQCJPZySbhjhSw4ESjrHCASyoG3', 'JjcSoWH4LoQvRGngVlpH1MDO8dB3', 'JjrQXuwihMNpE5eClM1c21ho0Fz1', 'LmN4iPUDTpbuRM37fIkd8v8OXMe2', 'MwphFwe8orXDsF6rtvRq7SUgJrC2', 'NGCXtA9VfhciiTuyAciTaG8jl1B3', 'OM6bDrizGBgUtgCKr9OPliEolz73', 'OkQuckQk7FceiVyfbC2RKTX28622', 'PLDo6eh5h1ez2pKSZnYesbED4o53', 'QTkgEWOscbOF9ieboFianMDDa7F2', 'RKOg9PyTaDcneTOmVkBUD3Bu8An2', 'RSGLIkxmEfflYcEmdTiWDijCklE2', 'ViaeA5gF0cTCEBprzPnMlLlnRDz2', 'W7d9ITK45VTJ7Z6GZRijf58NlzI3', 'XjlIcroNXnRYT6AdgMMsNQ9OyXH2', 'ZVT4GoD9Y2QjYVvlBMcOEt6vwVM2', 'eYUv2MQCGJcotObgaNNKn3d1ms72', 'gO8WTjV5AKXPc3gMgnESkZF3QJl2', 'i2mI1l2r5ENBmuDKUe04UzHFguW2', 'jz6IRe35inUnciEsST7aQrlsFhT2', 'kRWWwfCXv4h2lhXXAQoXGCWMS3w1', 'nQuQggAqt7R5x9o8upUkE5gwZmu2', 'qRINKBbi5We2XBmwJWUVvrIOW9P2', 'r3FQPCeb1HMsl6xoVROhLFm3Z8y1', 'tlQkTL9bejZ6i6qnI0A3SNDmMpq1', 'vhKBxSbdxjSpXK1lifjG29x2OZQ2', 'xfwqWI9TplTYTtIiTtlqWfLNiRk2', 'xvZP9PxsYldGOONzZmuvlT8vzr82', 'zUZaiUdmKPSi9IXfZXEL4rggNrF3']"
1681,0ZC89WGKR0T5MfEaFimilEQm0bw2,,"['jhaFpWPHYQUFvogbYhRdlTMrDz32', 'nlnL4oEchLf3rBBHwjKgIFqsVW33']"
1682,0ZDb5oif88f0O939dEfdlAPVxr73,{'understoodLanguages': ['en-GB']},['eFBQbkO3CoSfPcG8X6p6zhNy3tM2']
1683,0ZLnpdUoc0aDcFfwK1kgJbV0GDj2,{'understoodLanguages': ['en-GB']},['ow4YmLg2brZBm8A5SUU18Ip4FzD3']
1684,0ZP2I004kfQiGKnx6chxweQEWJx1,,['wJNDpcfZ2Dgn74Boin9AMGqE69p2']
1685,0ZcLuasVasXNAJkTAWA4qrVJgAx1,,['tnE6ckRW0MaNPP0Lqfhtca4LSRK2']
1686,0a4LHA4T2ggbT7etioG0yYroZOh1,{'understoodLanguages': ['en-GB']},['U8ECAl95UFZJ236u7OrYSBiiBAI2']
1687,0b1r7JHjk1aeN178XEQmfmSpNwG3,,['iEyC5lQsTKVY9vZYuXItVbEVFWu2']
1688,0b3inhwwYFa1BzlMjYrhTsOtjEh2,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
1689,0bGi1cCXNCXMVgm87A4ISDos1tR2,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
1690,0bkLmgVXfoc81ABKMb0dw10OGVg2,{'understoodLanguages': ['en-GB']},['yzqOCgmM0cYE2Gfro2RQPQAnWcH2']
1691,0cPpaiyGnXRgNdipJelb97TuDAe2,{'understoodLanguages': ['en-GB']},['E1EmLumXhmcZ4Gvqn2InVVf3T9x1']
1692,0csoxXvIE1Qz6fGiAwPUfoFkFeX2,,
1693,0cywch24EfTyW1vyllmBaD5ghz02,,
1694,0d1HX3oYx4PQ5ePaTdBRyH2QzEQ2,,
1695,0d2pviA7ILVtadXiSaITKVQVwQA2,{'understoodLanguages': ['en-GB']},['DaPcZGUyq8PsE1ggY1iK1rgW3sk1']
1696,0d34NwDQ68hWxK2FsueVnhHff393,,['JbEjr8THdLe9iHayUepbxA5BMT83']
1697,0dH3zJF3Erh75TqsNox5v7GhAfk2,,['EFVU4VvWjPhwjiL2xqzZyoTlYoH3']
1698,0dR7kAkxKweKk9a75cwJZSq8zSj1,{'understoodLanguages': ['en-GB']},['h1JAkq9CNHdfG7eFOGoed86JvIx1']
1699,0dk7VQsI89ZZsdtr7PDROGX8ge63,,['Mi53YhZWe5PjrZPOsFz82SAidsE2']
1700,0duPktBbngZm8XufO8LFHSDSrpU2,"{'understoodLanguages': [‘en-GB’, ‘es-ES’]}",['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
1701,0eRlk2mPIRXA7vTdCKwD3PH9vou2,"{'understoodLanguages': [‘en-GB’, ‘es-ES’]}",['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1702,0eUcGxH2HYVAdEIskmtTbyJjAgr2,,"['2MEJFkFPfHPEeHqVfWS8QdvoanW2', '3qTRMVuAHqQpq1yQSzy60VDNeP22', '5rqRZd7SlmZotAdQGt08q6cBFsv2', '5vnSsmB15QYF9EvZKWdWPMPmlYl2', '6mlp1tOvVzOTbircuDIK5QZwiab2', '6yWa9gOQuyLGVILKucwLxO3yUlm1', '7LYcTYDazaUmuQl98UvVcsWO7GV2', '7Sp3658WY2eQH2VUyGXl1HcGlDo1', '7dmn8URBf8as11jVCvLRhzYgVpz2', '7jQ0GgZd62hbV0PhpyurIq0rwr52', '8Lx3PkeET7UcQneaMFLDUrTDnJo2', '8MrmgaPAQMXAie2uryqXlZuNXAm1', '8mYiIyYx9iMm6YPhB2PMrbSA5812', '8sM4MirqBrTAbThfoeWW81kL9Xj1', '9IiQabx2m1dunA05OWNrM0uxr0V2', 'AfpxYyt0uLUoXe8pCJBCZ2LFPEy1', 'CQO7d0ixbbO9NlWvl6qoTA4DODw2', 'EEH1WrQXMAXajPsqxI7SAobUhq63', 'EoSYGNQ1ZZOwoFsAQAzcSGKhIpZ2', 'Fvrc4vgheGWDmGdkLtg41sc5sW02', 'GjLBMRVLxqQomyPX8DAm9YHBY7J3', 'IP9bn85rv1OLLa4ppoIecJK42Yz2', 'KA0X2vNO6SQI1fUdxyX2g8KOJI12', 'Ol9wAYvlQuOIC7BZd60SSlETdVH2', 'PESwmOUGtYfQ1306HdZ57AR2Vm22', 'SwyUav6nzbPjtQ0g0nuvmKbTJAr1', 'Uh0ObPt1wnc8HDw4CfCcpSnVDiU2', 'Uk67KSKzUyUrFpRaOFf3K3SO6Hy1', 'V5mlTSiaCeTvriSEIKzUx67hmes2', 'VJ68l8IehJS9dA0UUeLPMckLCBu2', 'VgzKD4FQTMMm3FeWMfxWf1iUAPz2', 'YPsc7KSufBPkZyWrIaIPLVxrUnJ3', 'ZSentqCXTWYPiPG0SaRT0fSpyKK2', 'bHkmAj9W1zOwcocpBxJVNa1bZWy2', 'dmvV698RnxgQRswruAUglnZlAi13', 'fCyjDXPYxeQjFAkCDH2GQwafdNO2', 'fVkv8rboBYdnimHpTBfUrf8JH9r1', 'hDNZ0rXVrIWWa9Yed87QGfLQrCk2', 'jKSO3iNCriUP63lvjuTwZGH5tDO2', 'ktrpNqfQzQb7XLEJHV6AMIu3igR2', 'l9EMmzGZuVev3iF2e8GBHn9JRHm1', 'lXjZ0bKTLLUtVgfpRyN7XK2mzPp1', 'luqaRz4hvthylFTKMP4FD9bqFrG3', 'vKjo077HHmgp1EMkaMljdnHmJDB2', 'vhKBxSbdxjSpXK1lifjG29x2OZQ2', 'wU0KUOBEKNNl28YAoTSUgdL3syz2', 'xGLEeWhMoJfHSWcedCDuJazFmqh2', 'y8lG2L3YggNInZgXXC3HZNXiqWF3', 'yUm2hjqbTmcTG3DT0cKLFOcHtbr2']"
1703,0exQ9aHiuLMIdoIeERF37Vnnz5g2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1704,0f7nNr5jW2ZapwDIPndLWfBnXyU2,,['QgvTsaeEvZPKVT1GeXIMjNpPgnz2']
1705,0fJsktsas3SkXXluP3OMK0aDwA73,,
1706,0fMqUrl8etWHzPkEs8uBwPKSfyW2,{'understoodLanguages': ['en-GB']},
1707,0fPwQz3RzNQpsV8MNOlG9sDaAi92,{'understoodLanguages': ['en-GB']},
1708,0fltPL67eZRFR1d6NUPvdMAKmb93,{'understoodLanguages': ['en-GB']},
1709,0gBG3v8IRcYxvMCZjSND7FbwXQt2,,
1710,0gG9N2zw3adQRNcwAbHszYTKF5u1,{'understoodLanguages': ['en-GB']},
1711,0gJZfhZR2fekVPqaBxtqG2M1WJD2,{'understoodLanguages': ['en-GB']},
1712,0gwxgNmBwyTBShNli7gVTm2Ph0A3,{'understoodLanguages': ['en-GB']},
1713,0h5TMr4D5TUB7vdqKi1gio0E2c13,,
1714,0hMpiCLVgAMUvWzvOqSmtm74kzs2,{'understoodLanguages': ['en-GB']},"['9QIOd721MFQUrjb55CBTAFB3q8l1', 'qkG7vKZMQPNMrLlT2tzmUwJjSNi1']"
1715,0hNtkPURK9SHrQyYH6t3UqH2jhJ2,{'understoodLanguages': ['en-GB']},['xvZP9PxsYldGOONzZmuvlT8vzr82']
1716,0hUAyhw5JbS1aUhC5SaUFY7QSxn1,,['bRys8u5gYobgCFE5ggVyfIea8ar2']
1717,0hfympM4opf7VK89Pdbze6Z537T2,,['WE7TmUi5FtMlB5wVvPYlI5ZBpmb2']
1718,0i0dPTfcEeYRXY54Lp18vrDGWF72,,"['a8892U5q7IMFtI17GM4ZVv9UN582', 'bRys8u5gYobgCFE5ggVyfIea8ar2', 'pSVtaHxw94VG73iOxU46a1rH6Me2']"
1719,0iNKlOsDZed7I8lWXPM94sUAI5a2,{'understoodLanguages': ['en-GB']},['PDQh7gPWAGU2HCP8J1j0vit9dI83']
1720,0iXZiPfK8LPgXzaleL8ngiSpzVi1,,['sS8jvHdi6mN3MHIOPRnokua1kK73']
1721,0iaQKuhlPGdDUNtEpUDhtqnKmT72,,['1gHlJupbCkOGiJRvWhS6JMuLPCs2']
1722,0jAScahQsyc6zSuwLCe8lzH0sKc2,,['1C6zoppbNZaJsm8k2xVxuOgxQCz2']
1723,0jMBjpjrdgPI0GWrxboinPoFhI93,,['NWI4wkRO4iPPYI6EYe79G4YaCKn2']
1724,0jig1hHva5WNJMoiOZPlWi6DNj72,{'understoodLanguages': ['en-GB']},['bJr6lurAPbVYYNudxOkxrdeHC9K2']
1725,0jw3tsgWUDQcMuPYMYTZsaLWi172,,['sLqIxjqB2PcUfRYi5OsqxixM3T92']
1726,0k98D7lEhzOQBFG8zezpwLR38pd2,,"['HcFp0rSszFfZhipGF5EDle4es963', 'PDQh7gPWAGU2HCP8J1j0vit9dI83', 'cyD1QVpbhyeFIwEYe9YjsSyX5iy1']"
1727,0kGSIy3z5Jb5iVKC2bJcQ01UUzM2,{'understoodLanguages': ['en-GB']},"['SKBhFv19VKNTbjNnzlNZ45FywHM2', 'TBjcPhPPR6a2NFB1CLZHYfCiAot2', 'bJg1cJPhKWdGYxFzk9z2eHcifxN2', 'bUdAPalcU6XfeIVPiQnNVduqHy53', 'sghQZuQCIJN2zxjbeetcH83ljyI3']"
1728,0kTvLoZl2ya5QvYhGHgQ7lPN3O42,,
1729,0kbXCSu9xqPqgfTJ6aFkuoFwo812,,['NOkeDlvTcUNgLEwsmwhqDBRyZ3p1']
1730,0ksvofiZ4GdA0WahrfkRCMZbETG3,{'understoodLanguages': ['en-GB']},['XtPyn1rCOjWPDcyOVZ6aJpVZu4D2']
1731,0kv9SdmriiV9oIhzkjPzu37Lan22,,"['608H42kZOLacy9IOaHgs2oNKvbC2', 'BzjqONq2hhUQCw1TXYmj0SOJdRj1', 'CQBJZtCIJcOvDF0ykW29UEShIlv2', 'F3GnBjRTf0a2GBx7n0o6d2oZRyI2', 'NIBNtxhwt6hWKr3qdtx4DdzJ3z83', 'RNWLh0GlZAe2asq6BeT22kITyxL2', 'hBrfGUGTbAOfOeBjy30PakzUwy12', 'sdtY44TbokTE5gnK9ZbxfdvQidE2', 'xNV6vJbPcVRqdYePJzQQGs1BbfQ2']"
1732,0lL6euaAuSZzijgYspNDOLZgm902,,['0DyGjZdStuODuhsyrE93mwLQb3e2']
1733,0lNNuxiZoFZbCIkxT4yTVikp9Ag1,,['XtPyn1rCOjWPDcyOVZ6aJpVZu4D2']
1734,0lNkgmJbJ4ScbEeWZEBM0LArcFG2,,['xumBkKD8D9NnBwM8tp5azrMi00q2']
1735,0lRr1reaQEb778tGTkahXM50vL83,,['PDQh7gPWAGU2HCP8J1j0vit9dI83']
1736,0lj0EbGcZUYFWm0xLImBUS86Bix2,,['2zGLqXiY3aSiQD4snZGet9RVhAl2']
1737,0lmQfmXH4XZsDbkW3EFD22okAav2,,[]
1738,0lraD2hCumPDUwK2ccbhN91yplR2,,['RUgaAIDDS4UdEBYrnOZaJzxGr032']
1739,0lwQ7f77bCUe2NnG8neOomcotKh2,{'understoodLanguages': ['en-GB']},['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
1740,0m8z540hCAcLqR8PyGMpZMlhBKe2,,['BeWSauWTGgMZTFypV60bJget89F2']
1741,0mDpIoefQ7cmDCNh6SQm6oc5Fgy2,{},['yaQO3WyOgwZjhuFT3Vgd3tGpXlm1']
1742,0mGkil6EAFhaea77PQUHyLn1zjk1,,"['4Xmkngc05xfGQoxRfUX1pvQ9w5y2', 'Rk0XfcevzaZAvtMqM4RKOY0MI743']"
1743,0mH60cjvBjfONosOagdOdbDocs33,{'understoodLanguages': ['en-GB']},['t0hvJUiBKVMa1CIYhY83znK3J0u2']
1744,0mTM0jVnH2Vo3IAkt1tssQGLD9L2,,['s3u4BLrrdXfa8T3G6t3PV9IwAox2']
1745,0mU6eUbCgeeUmYyMLLnOZaosXH53,,['kEMgAnf9pVaKAoqr8Vl0IMCct2p1']
1746,0mZV9XYytEW7b2sd3Yhu0PAQWgJ2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
1747,0mkwgC48cqOKDV5SxSYKEMSKGdw1,,['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
1748,0n32cxnPiybhHSwM0J90jOiDc6Z2,{'understoodLanguages': ['en-GB']},['evi4wfzEMhWMHhaC1vdxzvNl6yu2']
1749,0nIovgf4GzPXwL6EuEc4an0obGN2,{'understoodLanguages': ['en-GB']},['zofcOLvDPXcNNNF0LBv1vc61nxj2']
1750,0nMOgdtVj4V1lNVPbsdXbEaWh1I2,,"['5BXC8p5waSgQlTx7sKePdwo428C3', 'I3DLgcN73bbfHIYJxzeQKhM5oIA2']"
1751,0nNtKirP6oXQpRafLBIdgLTKelQ2,{'understoodLanguages': ['en-GB']},['SnOoSl90JlegFXTatURgjFQcbW03']
1752,0na0eGjxaVPLouUGge6EL3p8oRc2,,['zofcOLvDPXcNNNF0LBv1vc61nxj2']
1753,0nggmjgdwTVEHDbioYfmVBCBW9H3,,['msGpVEGnm9Xz3U2JwZRPRECi1rG2']
1754,0njRdENL4lM2LFluqoh5mfUShEx2,{'understoodLanguages': ['en-GB']},"['8MKBH9pJcrNjhm0uXSTbukTaaTx2', 'A8NBh7dvoSfHs1vDBrHfH49Ecp13', 'AT6I9uC5fYUK7XMFmbgQCRJ0D3O2', 'BfOyIcBCR4aYlkF6PAWJCKmOm2g1', 'CXhQqkFPSmZozhbBEjodiCcvRRz1', 'G0e12MANyIMjL2xIF66PK2ynp0m1', 'GT90SdpPA4andlBBQFhMunNigqJ3', 'HioTYmU0JKY491A1EFoBWVpJyvr2', 'I4ChbQjAvPTES0jZqABjpFG7m9k2', 'LZCxqldu8kOwmgs9VyUrVTVVwem1', 'NCCNbLMoW4YZdOmb8TWvwvOL3Pm1', 'NeIywN8DQcQsDeJxNiTyW4GSVVB3', 'SJCxzHot8lONiJT7OtASEhkrLEK2', 'SejYZSefnxUqFnb6Az0CpaPp2Yq2', 'TDsOAJQlPWQUGr5L2acxMyp65oy1', 'ToyLd52bkGfj2cEmIowlOMIQwSI2', 'XvORA4DUq9OAJ3m0eOSw87FX3kD2', 'clqYIYJZTXUpLryaFmU8qLWlnoh2', 'eKVgBXJp0tbk6rqTJe7TaigY0Nh2', 'inzELajSoSPBWEl2PgyHI5l4D2m1', 'oy5dLzqNjHRoboLJM6sA5fAXUI72', 'ulZXkBLr3jeyqSLmFHVwgP4BNFw1', 'ydgDt1F2uPh8G4TK7F0nJsvnnXn1', 'zT0PNYGjxyY4SNLmkg5UugfMYdj2']"
1755,0o2cOiaBPBQITRlNK6rfcD6i6dS2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
